,id,cxsmiles
6228,6228,"C[C@H]1[C@@H]([C@H]([C@@H](C(O1)CO)F)O)O.CC |$;;;;;;;;;;L9;;;R71$,m:12:1.6.5.4.3.2|"
6229,6229,"C1C[C@@H]2CCC(=O)N2[C@H](C1)C(=O)O.CSP(=S)(SC)SC |$;;;;;E;;;;;;;U5;;;;;;;;$,m:13:0.9.8.7.2.1,Sg:n:0:m:ht|"
6230,6230,C1=CC(=C(C(=C1O)F)C(=O)N)Br |$;;;;E;;;U4;;;;$|
6231,6231,C1=C(N(C(=O)N1)C(=O)Cl)O |$;;;;;;;X;;$|
6232,6232,"C1=CC=C2C(=C1)C=CC=C2[C@@H](O)P(=O)(O)O.CC |$;;;;;B;;;;;;;;W1;;;;R$,m:16:0.5.4.3.2.1|"
6233,6233,"CC(C)C(CCCl)(C1=CC=CC=C1)O.CNC(=O)N(C)NC |$;;;;;;;;D;;;;;;;;;;;;;$,m:14:7.12.11.10.9.8,Sg:n:4,5:U:ht|"
6234,6234,"C1C[C@@H]2CC[C@H](C[C@@H]2[C@@H](C1)O)O.CC |$;;;;Z;;;;;;;A6;;R12$,m:12:0.9.8.7.2.1|"
6235,6235,CC(C(C)(C)C)NC(=O)C(=O)O |$;;;T;T6;V;;;;;;$|
6236,6236,"CC1(C(CC2=C(O1)C(=CC=C2)I)(N)O)C.CC |$B8;;;;G1;;;;;;;X;L7;;;;R$,m:15:1.6.5.4.3.2|"
6237,6237,"CCC[C@H]1[C@H](CO[C@H]1OC)O |$;;V9;;;;;;E2;;$,Sg:n:1,2:P:ht|"
6238,6238,CC/C=C/[C@@H](C)C(C)(C)O |$;;;;;;;;;V$|
6239,6239,"C1CC2=CC=CC=C2[C@H]([C@@H]1N)O.CC |$;;;;;;Q0;;;;;;;R$,m:12:0.9.8.7.2.1|"
6240,6240,"C[C@@H]1[C@H]([C@H](C[C@@H](O1)OC)OC)O.COSS |$;;;;;;Y9;;;M;;;;;;$,m:12:1.6.5.4.3.2|"
6241,6241,"CC(N1C=C(C=N1)OC)O.CC |$;;;;;;;;;;;R9$,m:10:2.3.4.5.6|"
6242,6242,"C1CC2CN(C(C2C1)C(=O)O)C=O.CC |$;;;;;;;V;;;;;;;R68$,m:13:0.1.2.6.7|"
6243,6243,"C[C@@H]1CC(C[C@@H](C1C(=O)O)C)C.CC(=O)NS(C)(=O)=O |$;;;T2;G;;;;;;E;;;;;;;;;$,m:12:1.6.5.4.3.2|"
6244,6244,"CC(CCCO)NCC(C)(CO)CO |$;;;;;;;;;G;;;;M9$,Sg:n:3,4:Z:ht|"
6245,6245,C1CC2=C(C1)OC(=N2)C(=O)O |$;;;;;;;;G3;;$|
6246,6246,C1C=CC(=CC1(C(=O)O)N)Br |$;G6;;;E2;;;;;;$|
6247,6247,"CC/C(=C/C1(CCCS1)C)/CO |$;;;;;;;;;;;$,Sg:n:11:U:ht|"
6248,6248,C[C@@H](CO)NC(=O)C(C)C |$;;;;;;B;;;$|
6249,6249,"C1C(C(C2CC1(C(=O)O2)O)[O-])O.CC |$;;;J8;;;Y4;;;;;A;;Q28$,m:12:4.3.8.6.5|"
6250,6250,"C[C@]1([C@@H](CC2CC1C2(C)C)O)O.COP(N)(=O)OC |$;;;;;;;;;T;V;;;;;;;;$,m:12:5.6.7.4|"
6251,6251,"C1CN[C@]2([C@@H]1O)CCSC2.CC |$;A9;;;;;L8;;D;;;U$,m:10:6.3.9.8.7|"
6252,6252,"CC(N1C=CC=C1C=O)O.CC |$;;;;;;;;;M2;;R9$,m:10:2.3.4.5.6|"
6253,6253,CC(C1CCC(=O)N1C)O |$G3;;;;;;;;;$|
6254,6254,CC(C1=CC=CC=C1/C=C(\N)/F)C(=O)O |$;;G;;;;;;;;;;;;$|
6255,6255,"CC(=O)C1=CC=CC=C1NC(=O)O.COSN |$;;;;;;;;;X5;;;;;;;$,m:13:3.8.7.6.5.4,Sg:n:9:N:ht|"
6256,6256,"C[C@H]1C[NH+](C[C@@H](C1(C(=O)C)O)C)C.CC(=O)N(N)C(C)=O |$;;;;;;;;;;;;;;;;;;;;$,m:13:1.6.5.4.3.2|"
6257,6257,"CC1[C@@](O1)(CC=C)CO.C=[NH+]C |$K0;;;E;;;;;;;;$,m:9:1.2.3|"
6258,6258,"C1C(C(=O)NC1=O)O.CC |$;;;;;;;;;R$,m:8:0.1.2.4.5|"
6259,6259,"C1CC12CCNC(C2)CO |$;;;W;;;;;;$,Sg:n:9:I:ht,Sg:n:0:f:ht|"
6260,6260,"CC1=CC=NN1[C@@H](C)C(=O)O.CC |$;;;;;;;V6;;;;;R$,m:11:1.2.3.4.5|"
6261,6261,"C1CSCCC12CC(=O)NC2C(=O)O.CN(N)S(C)(=O)=O.CC |$;;;;;;;;K3;;;;;;;;;;;;;;V89$,m:14:0.5.4.3.2.1,m:21:6.5.10.9.7,Sg:n:1:Q:ht|"
6262,6262,"CC(C1(CC1)C2=CC=CC=C2C(=O)O)F.CC.CN(C)S(=O)N(C)C |$;;;;;;;;;;;;;;;;K90;;;;;;;;$,m:15:3.2.4,m:17:6.7.8.9.10.5|"
6263,6263,"C1CC[N-]C(C1)O.CC |$;;A;;;;;;R$,m:7:0.5.4.3.2.1|"
6264,6264,"C1=C(C=C(C(=C1I)O)I)[Bi](Br)Br.COS |$;;E8;;;;U;;L;;;;;;$,m:12:0.5.4.3.2.1|"
6265,6265,C[C@]1(C(=O)C(=C(C1=O)Br)O)Br |$;;;;;U;;;;;$|
6266,6266,"C1=CC(=O)N(C1=O)[AlH]C(=O)O.CC |$;;;;;;L6;;A;;;;R$,m:11:0.1.2.4.5|"
6267,6267,"CCCC1(CNC1)CO |$;;;;;;;;A$,Sg:n:1,2:n:ht|"
6268,6268,"C1CC1([C@@H]2CNCCN2)O.CNC(=S)N=[N+]=[N-].CC |$G;;;;;;;;T2;;;;;;;;;;G4$,m:10:0.1.2,m:17:4.5.6.7.8.3,Sg:n:5:Q:ht|"
6269,6269,"CC1(CN([C@@H](C1(C)C)C(=O)O)P)C.CN=C(C)C |$;Z;;;;;;;;;;;;;;;;$,m:13:1.2.3.4.5|"
6270,6270,CC1(CC=C(C=C1)O)F |$G;;;;;V;L0;;$|
6271,6271,"C1=C(OC(=C1C#N)C(=O)O)N.CC=NN(C)C(C)=NC |$;;;;;;;;;;;;;;;;;;;$,m:11:0.1.2.3.4|"
6272,6272,C1=CC=C(C(=C1)C(=O)O)O |$;;;;A1;;;;;$|
6273,6273,"C1=CC(=C(C=C1O)C(=[Se])Cl)Cl.CC |$;B;;;;;;;;;J;;R8$,m:11:0.5.4.3.2.1|"
6274,6274,CC(C1CCCN1)(C(=O)O)S |$;;;;;;;T;;;$|
6275,6275,C(O)(O)(S(=O)(=O)[O-])S(=O)(=O)[O-] |$;;U;;;;;;;;$|
6276,6276,"CC1=CC(=CO1)C(=O)O.CC |$;;;;;;;;;;L1$,m:9:1.2.3.4.5|"
6277,6277,"COC1[C@H](CCCO1)O.CNC(=O)NSC |$;;;Y4;;J7;;L;;;;;;;;$,m:9:2.7.6.5.4.3|"
6278,6278,C1=CC=C(C=C1)O |$;;;;;;E7$|
6279,6279,"CCC1CC(CCC1O)C |$;;U7;A;;;J;;;$,Sg:n:4:X:ht|"
6280,6280,C[C@]12CCC[C@]1(C(=C)C2)O |$;;T9;;;;X;;;$|
6281,6281,"CCCC(C)(/C(=C\I)/C(=O)O)O |$;T;;;;;;;;;;A6$,Sg:n:1,2:D:ht|"
6282,6282,"CCC(=O)[C@H]1[C@@H](CCN1)O.CC |$;;;;;;;;W4;;;Y$,m:10:4.5.6.7.8|"
6283,6283,"CC(C)CCC(=O)O |$;;;;;;;$,Sg:n:3,4:T:ht|"
6284,6284,OCC(O)c1ccccc1 |$;;;;Q5;;;;;$|
6285,6285,"CCN1CCNC(C1)O.CC |$;;;B;;;;;;;R9$,m:9:2.7.6.5.4.3|"
6286,6286,"CC(C)(C1CSC2=C1C=C(C=C2)Br)O.CC |$;;;;;;;;;;;;;;;K56$,m:14:3.4.5.6.7|"
6287,6287,"CC1=CC(=CC(=C1C)C)C(=O)O.CC |$;;;;;;;;;;;;;Y0$,m:12:1.6.5.4.3.2|"
6288,6288,CC1CC(=CC(C1C)O)CN |$;;;;;;;;;;X$|
6289,6289,CC(C)(C)C(=O)[C@@H]1CCC[C@H]1O |$;;;;;;;;;Z3;;$|
6290,6290,"CC(C)(C)CC1CCNC1CCO.CC |$;;;;;;;;;;;;;;R$,m:13:5.6.7.8.9|"
6291,6291,"C1C2C(C3C1(C3[C@@]2(C(=O)O)N)C(=O)O)Cl.CC.CC |$;;;;;;;;;;;;;;;;R;;V51$,m:15:3.4.5,m:17:0.1.6.5.4|"
6292,6292,"C1=CC2=C(C=C1O)C(=O)N=C2.CN=C(C)N(C)N(C)C |$;;;;;;;;;;;;;;;;;;;$,m:11:0.5.4.3.2.1|"
6293,6293,C/C(=C(/C)\CO)/CC1=CC=CC=C1O |$;;;;T;;;;;;;;;$|
6294,6294,C=C1[C@H]2CCC(=O)[C@]3(C2)[C@@H]1[C@H](CC3)O |$;;;;Y4;T;;;;;;;;$|
6295,6295,C1CC1(C2=C(C=CC3=CC=CC=C32)O)N |$;;W3;;;;;;;;G;;;;$|
6296,6296,C[C@H](CO)NC1=C(C(=NC=N1)Cl)N |$;;;;;;;;;;;Q4;$|
6297,6297,"C1C=CC=C2C1CNC2C(=O)O.CN=C(N)N(C)NC.C[I+]C |$;;;;;B1;;;;;;A3;;;;;;;;;;;$,m:12:0.5.4.3.2.1,m:20:6.5.4.8.7|"
6298,6298,"C1COC2=C([C@H]1N)C=CC(=C2O)I.CC |$;;;;;;;;Z6;V;;;Z7;;R$,m:13:7.8.9.10.3.4|"
6299,6299,"C[C@H]([C@]1(CCOC1=O)[Si](C)(C)C)O.CC |$;;;;M;;;;;;;;;;X$,m:13:2.3.4.5.6|"
6300,6300,CC1(CC(=CCC1O)C=C)C |$;;;;Z0;;;;;;Q$|
6301,6301,C1=CC=C(C=C1)C(CN)(CN)O |$A7;;;;;X6;;;T;;A;$|
6302,6302,CC1=CC(=C(C=C1OC)C(=O)O)OC |$;;;;;;X;;;G8;;;;$|
6303,6303,"C1C=CC2C1C2C(=O)O.CC |$;;;;;;G;;;;R$,m:9:5.4.3|"
6304,6304,"CC1(CC(C(O1)(C)C)C(C)(C=O)O)C.CC |$;;;;;;;;;;;;;;;R49$,m:14:1.2.3.4.5,Sg:n:12:b:ht|"
6305,6305,CC1([C@@H](CC[C@@H]1O)C(=O)O)C |$;B8;;;;U;;;;;D8$|
6306,6306,"CCC1(C(C1(Cl)Cl)(C(=O)O)Cl)CC.CNN(C)S(C)(=O)=O |$;;;;;Y;;Q7;;Q;;;;;;;;;;;$,m:13:2.3.4|"
6307,6307,"COC1=CC=C(C2=COC=C12)O.CN=S(C)(C)=O |$;;;;;;;;;;;;;;;;;$,m:12:7.6.10.9.8|"
6308,6308,"CC1CCCC1C2(CC2)O.CC.C=NN=C(C)SC |$;;;;;;;;;;;R24;;;;;;;$,m:10:1.2.3.4.5,m:12:7.6.8,Sg:n:4:I:ht|"
6309,6309,CC(C)C(=CCO)C(=O)O |$;;;;;W9;V7;;;$|
6310,6310,"CC1=C(N=CN1)C(C(F)(F)F)O.CNS(C)(=O)=S |$;;;;;X0;;D6;;;;;;;;;;$,m:12:1.2.3.4.5|"
6311,6311,CC(C)NC(C)O |$;A;;;;;$|
6312,6312,"C1=CC(=C(C(=C1O)CO)Cl)O.CN=NC(=O)NC |$;;;;;;;;;;T2;;;;;;;$,m:11:0.5.4.3.2.1|"
6313,6313,CC(CC1=CSC=C1)(C=O)O |$;;;;;;;D4;;;$|
6314,6314,"COC1[C@@H]([C@H]([C@H](CO1)O)O)O.CC |$;;;X7;;;Z9;X2;K1;;;;R0$,m:11:2.7.6.5.4.3|"
6315,6315,"CC1(CC(=O)OC2=CC=CC=C21)O.CC.CP(C)(C)=O |$;;;;;G9;A;;;A;;;;;V02;;;;;$,m:13:1.11.6.5.3.2,m:15:7.8.9.10.11.6|"
6316,6316,"C1=CC(C(C=C1)(O)Cl)C(=O)O.CNC(=O)NN=C(C)C |$;;V;;;;;B2;;;;;;;;;;;;$,m:11:0.5.4.3.2.1|"
6317,6317,CC(C)[C@@](C)(C(=O)N)C(=O)O |$;;;;;;T7;;;;$|
6318,6318,CC[C@@H]([C@@H](C(=O)[O-])[NH3+])O |$;;E9;;;;;;$|
6319,6319,CC/C(=C\C(F)(F)F)/C(=O)O |$;;;;;;;;Y7;;$|
6320,6320,"C1=CC2=C(C=C1CO)ON=C2 |$;;K;;;;;;T1;;$,Sg:n:3:C:ht|"
6321,6321,"C1=CC(=NC(=O)C1F)C(=O)O.CC |$Q1;;;K;;;;;;;;;J$,m:11:0.6.4.3.2.1|"
6322,6322,C1=CC(=C(C=C1Br)I)C(=O)O |$;;;L8;;;;;Z;;$|
6323,6323,"C[C@@H]1CC[C@H]([C@@H](C1)C(C)(C)C)O |$;;;D1;;;;;;;;$,Sg:n:0:H:ht|"
6324,6324,"C(C(=O)O)N1C(=S)N=NN1 |$;;;;;;;A;;$,Sg:n:5:k:ht|"
6325,6325,C1=CC=C2C(=C1)C=CC(=C2O)I |$;;;L9;;Y2;;;;;;$|
6326,6326,"CC[C@@](/C=C/Cl)(C#C)O |$;;;;;;;;$,Sg:n:4:u:ht|"
6327,6327,C[C@H]1[C@@]2(C(=C([C@@]2([C@@](O1)(C)O)C)C)C)C |$;;;;;;;;;;;Y1;;$|
6328,6328,"C1C(C2C(O1)C(C(O2)O)O)O.CC.CC=O |$;;;;J;;;;;;;;R01;;;$,m:11:0.1.2.3.4,m:13:5.3.2.7.6|"
6329,6329,CC1=C([C@@]([C@@]1(C)N)(C)O)C |$;;;;G6;;;;;$|
6330,6330,"C1CCC(C1)(CCI)C(=O)O |$;;;;;Q;;;;;$,Sg:n:7:U:ht|"
6331,6331,"C1CN2C=C(C(=C2C1O)CO)[N+](=O)[O-].CC |$;;;;;;;;;;A;;;A;;Y$,m:14:3.2.6.5.4|"
6332,6332,C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])CO |$;;;T;;;;;;;;$|
6333,6333,CC(C(=O)O)C1(CCCCC1)N |$;;;;;J;;;;;;$|
6334,6334,"CC(C)C1=COC=C(C1=O)O.CC(=S)NO |$;;;J;;;;;;;T8;;;;;$,m:11:3.8.7.6.5.4|"
6335,6335,"C1CCN2C(=C(N=N2)CO)C1.CC |$;;;;L;;;;;D9;;;R99$,m:11:0.10.4.3.2.1|"
6336,6336,"C1C(=O)N(C(=S)S1)CO |$;;;;W;;;;$,Sg:n:0:G:ht|"
6337,6337,CC(C(=C)O)(N)N |$;;;E;;D3;$|
6338,6338,"CC1=CCCC1CC(=O)O.CC |$;;;V;M;;;;;;;J$,m:10:1.2.3.4.5|"
6339,6339,"CSN1CCCC12CCNC2O.CC |$;;;;;;;;A;;;;;R00$,m:12:7.6.10.9.8|"
6340,6340,"C1CC(OC1)CO |$;;;;;;$,Sg:n:5:I:ht|"
6341,6341,CC1=C(C(=C(C(=C1C)[PH2+]C)C)O)C |$;;;;;;;;;T;;;$|
6342,6342,"C1=CC(=C(C(=C1)Cl)C(=O)O)S(=O)(=O)O.CC |$;;;;;;U3;;;;;;;;;R$,m:14:0.5.4.3.2.1|"
6343,6343,"C1C(C[Se]C1CO)O.CN=C=N |$;;;U;;;;;;;;$,m:8:0.1.2.3.4|"
6344,6344,"CC1CCCC(C1C(=O)O)C(=O)C.CN=C(C)C#N |$;;;;;;;;;W4;;;;;;;;;$,m:13:1.6.5.4.3.2,Sg:n:8:w:ht|"
6345,6345,C1C[C@@](NC1=O)(C(=O)O)C(F)(F)F |$;;;;;;;;;;W;;J6$|
6346,6346,"C1C2CC3C1C(C2OS3(=O)=O)O.CS(=O)(=O)C(=O)O |$;;;;;;;;;;;;;;;;;;$,m:12:7.8.3.4.5.6|"
6347,6347,CC(CO)NC1=C(C(=O)NC=N1)N |$;;;;;;G;;;;;;$|
6348,6348,"CC1(C(C1(C(=O)OC)O)O)C.CC |$;;;;;;;V;;;;;U$,m:11:1.2.3|"
6349,6349,"C1CC2(CC2CNC1)CO.CC |$;;;B;;;;;D;;;L$,m:10:3.2.4|"
6350,6350,"C1=CC(=CC=C1C(=O)O)N.CONC(C)=O |$;;;;;;;;;;;;;;;$,m:10:0.5.4.3.2.1|"
6351,6351,"CC(C1=CC=CC=C1N2C(=O)CCO2)O.CC(C)=[N+](C)C |$E;;;;;;;;;;;U;;;;;;;;;$,m:15:9.8.13.12.11,Sg:n:11:g:ht|"
6352,6352,CC(=O)OC(C)(C(=O)O)O |$;;U4;;;;K;;;$|
6353,6353,"C1CCC2(C1)[C@@H]([C@@H]3[C@H]2OCCC3)CO.CC=NN=C(C)OC.CC.COC(=S)C(C)N |$;;;J;;;;;;;;;;;;;;;;;;;;R07;;;;;;;$,m:14:0.1.2.3.4,m:22:5.6.7.3,m:24:8.9.10.11.6.7,Sg:n:9:t:ht,Sg:n:3:C:ht,Sg:n:7:c:ht|"
6354,6354,CC(C(OC)OC(=O)C)O |$;;Q1;;;;;;;$|
6355,6355,"C1=CC(=C(C(=C1N=O)N=O)N=O)O.CC |$;;;;;;;;;;;;G1;;R4$,m:13:0.5.4.3.2.1|"
6356,6356,"C1CCC(C1)(C2=CC=CO2)O.CC |$;;;;;;;;Q7;;;;X$,m:11:6.5.9.8.7|"
6357,6357,"CCN1C(=C(C=N1)Br)[C@@H](C(F)(F)F)O.CN(C)N[N+](=O)[O-] |$;;;;D;;L;;;;;;;;;;;;;;$,m:14:2.3.4.5.6|"
6358,6358,C[C@@H](C(=O)N(C)OC)N(C)C(=O)O |$;;;;;;;;V;;;;$|
6359,6359,C[N+]1(CC=CC=C1CO)C |$;;;;;;;M;;$|
6360,6360,CC(C(=O)O)NC(=CC(=O)C)C |$;;;;T8;;;X;;;;$|
6361,6361,C[C@@H]1[C@H]([C@](C[C@@H](O1)OC)(C)O)O |$;;;;;;;;;;G7;$|
6362,6362,"C1CCC2=C(C(=C(C=C2C1)Cl)O)C#N.CC(=S)N(C)N |$;;;;;Z6;;;;;;;;;;;;;;$,m:14:4.5.6.7.8.3|"
6363,6363,CC1=NC(=O)C(C(=O)N1)O |$;;;;;;E5;;;$|
6364,6364,"CC(C)(C1=CC=CC2=CN=NN21)O.CC(=N)N(C)C(C)=N.CNC(=O)N(C)C |$;;;;;;K3;;;;;;;;;;;;;;;;;;;;;$,m:13:3.11.7.6.5.4,m:21:8.7.11.10.9|"
6365,6365,"C1C[C@@H]([C@](C1)(C(=O)O)N)O |$;;;;;;;;;$,Sg:n:2:j:ht|"
6366,6366,"C1CC12C(C23CC3)C(=O)O.CC |$E;;;;;;;Y0;;;;V$,m:10:3.2.4,Sg:n:2:T:ht|"
6367,6367,CC(CC1=C(C=CC=N1)OC)O |$;;;;;E;;;;Z4;;$|
6368,6368,"CC1=CCCC(=C1O)OC.CC |$;;;;M;;;;;Z5;;R8$,m:10:1.6.5.4.3.2|"
6369,6369,CC(C)C(O)OC |$;;;;;V9;U$|
6370,6370,"C1CC(C(CCC=C1)N)C(=O)O.CC |$;;;;;;B;;;;;;;K0$,m:12:0.7.6.5.4.3.2.1,Sg:n:7:W:ht|"
6371,6371,"C1C=CC=C2C1C(C(=O)N2)O.CNNN(C)C |$;;;;;;W6;Z7;;;;;;;;;$,m:11:6.5.4.9.7|"
6372,6372,"C1C2C=CC(C1C(=O)O)OC2=O.CS(=N)(=O)O.COP(=O)(OC)OC |$;;;;;;;;;;;;;;;;;;;;;;;;$,m:12:0.5.4.3.2.1,m:17:2.3.4.9.10.1|"
6373,6373,"C[C@H]1C(=O)C[C@H]([C@H](O1)O)O.CN=C(C)N(C)C(C)=N |$L9;;E;;;;;;;;;;;;;;;;$,m:10:1.7.6.5.4.2|"
6374,6374,"CC1(CCCC1(CCO)CN)C |$;;;;G;;;;;;;W$,Sg:n:1:t:ht,Sg:n:6,7:U:ht|"
6375,6375,"C1CCCC(CCC1)(CN)C2(CNC2)O.CC=C=S |$;;;D8;;G6;;;;;;;;;;;;;$,m:15:11.12.13.10,Sg:n:7:r:ht|"
6376,6376,C1CN(C(=O)C1N)C2(CC2)CO |$J1;;;;;D;;D;;;X9;$|
6377,6377,"CCC(C1=CC=CC=C1O)C(=O)[O-].CC |$;;;;;;;;;;;;;;G$,m:13:3.8.7.6.5.4|"
6378,6378,"C1CC(C(NC1CN)CN)O.CS(=O)(=O)NC=O |$;;;V;;;;;;;;;;;;;;$,m:11:0.5.4.3.2.1,Sg:n:9:D:ht|"
6379,6379,"C[C@@H]([C@@H]1CCCNC1)C(=O)O |$;;;;;;;;;;$,Sg:n:3:X:ht|"
6380,6380,"C(CO)CO |$;;;;$,Sg:n:0,3:W:ht|"
6381,6381,"CC(C)C1(CCNC1)CO |$;;;;;;;;;$,Sg:n:2:n:ht|"
6382,6382,C1[C@H](N(CC1O)C=O)C(=O)O |$;;;V;;;;;;;$|
6383,6383,"CC(CO)C1=NC=CN=C1.CC |$;V7;;;;;;;;;;R53$,m:10:4.9.8.7.6.5|"
6384,6384,"CC1CN(S(=O)(=O)C1)CC(CO)(F)F.CC |$;;;;;Y;;;;J;Y9;Y2;;;;R$,m:14:1.2.3.4.7,Sg:n:7:T:ht|"
6385,6385,CC(=O)[C@](C)(CO)N |$;;;;;Z0;;$|
6386,6386,"C1=CC=NC(=C1)C(=S(=O)=O)C(=S(=O)=O)O.CC |$;;;;;;;;;;;;;;;;L6$,m:15:0.5.4.3.2.1|"
6387,6387,C1COCC2=C1N=C(C=C2C(=O)O)Br |$;;;;;;;;;Q;;;;$|
6388,6388,"C1=CC(=C(C(=C1)N)[Hg])C(=O)O.COP(N)(=O)N(C)C |$;;;;;;B;;;;W6;;;;;;;;$,m:11:0.5.4.3.2.1|"
6389,6389,C([C@@H]1[C@@H]([C@@H]([C@H]([13CH](O1)O)O)O)O)O |$;;;W;;;;;;;;$|
6390,6390,"CN(C)C/C(=C/C(=O)O)/CC(F)(F)F |$;;;;;;J9;;;;E;;;$,Sg:n:13:z:ht|"
6391,6391,"CCCS(=O)(=O)C(=O)O |$;;;;;;;;$,Sg:n:1,2:F:ht|"
6392,6392,"C1CC2C1CC3=CC=CC=C3N2C(=O)O.CSC(=O)S.CC.CC(=O)N(N=C(C)C)C(C)=O |$;;;;;;;;;;;;;;;;;;;;;R;;;;;;;;;;;$,m:15:0.3.2.1,m:20:4.5.10.11.2.3,m:22:6.7.8.9.10.5|"
6393,6393,"CC(C)(C(C1=CC=CC=C1F)O)N.CSC(=N)N |$;;;B;;;;V;W1;W;;;;;;;;$,m:13:4.9.8.7.6.5|"
6394,6394,"CC(C)(C)[C@@]1(CCCN1C(=O)O)CN.CC |$;;Y;;;;;U;;;;;;;;R$,m:14:4.5.6.7.8|"
6395,6395,"CC(O)CCO |$;;;;;$,Sg:n:5:B:ht,Sg:n:5:c:ht|"
6396,6396,"C1=CC(=C(N=C1)C(=O)O)S.CON(C)C(C)=N |$;;;;;;;;;;;;;;;;$,m:10:0.5.4.3.2.1|"
6397,6397,"CC(=O)C(C)(C1=C(C=CC(=C1)Cl)Cl)O.CN(C)C(=N)N(C)C |$;;;;;;;;;;;;;;;;;;;;;$,m:14:5.10.9.8.7.6|"
6398,6398,"C1CC(=C2C=CC=CC2=C1)CO.CC |$;G2;;;;;W3;;;;;;;R$,m:12:4.5.6.7.8.3|"
6399,6399,C#CC1(CCCNC1=O)O |$;;;;M;;A;;L2;$|
6400,6400,"CC(C)C1=NC=C(C(=C1)CN)O |$;V;;;;;M1;;;;;$,Sg:n:1:F:ht|"
6401,6401,"CCCC(O)(O)OC(=O)N |$;;;;;;;;;B$,Sg:n:9:k:ht|"
6402,6402,"[C@@H]1([C@@H]([C@H]([C@H]2[C@@H]([C@@H]1O)O2)O)O)O.CNC(=S)N(C)N(C)C |$;;;;;;;;;;;;;;;;;;;$,m:11:0.5.4.3.2.1|"
6403,6403,CC1CCN([C@H](C1)C=O)C(=O)O |$;;;;;;;;;;;J0$|
6404,6404,"CC1=CC(=C(C=C1)C)[C@@H](C)C(=O)O.COOC |$;;;;;;;;;;;;;;;;$,m:13:1.6.5.4.3.2|"
6405,6405,"C1=CC=C(C=C1)C(=O)O.CC |$;;;;;;;;;;L$,m:9:0.5.4.3.2.1|"
6406,6406,CC(=CCOC)C(=O)O |$;;Z8;;;;;;$|
6407,6407,"CCN(CC)C1CCCC1O.CC |$;;;;;;;;K5;;;;R$,m:11:5.6.7.8.9|"
6408,6408,CC1=C(N(C=C1)O)O |$;;Y4;;;;;$|
6409,6409,C(=O)(O)[O-] |$;;Q8;L8$|
6410,6410,CN(CC(=O)O)/C(=N\P)/N |$;;;;;M1;;;;$|
6411,6411,CC(=C)/C(=C(/C)\N)/C(=O)O |$;;;;;;A;;;$|
6412,6412,C1=C(SN=[C-]1)O |$;;;Y4;K0;$|
6413,6413,"C1CC(CCNC1)C(=O)O.CC |$;;;;;;;;;;;R39$,m:10:0.1.2.3.4.5.6|"
6414,6414,"CC(C)[C@@H](C1=CC=CC=C1)C(=O)O.CS(C)(=O)=O |$;;;;;;;;;;;;;;;;;$,m:13:4.9.8.7.6.5|"
6415,6415,"CC(C)CC1=CC(=O)CCC1C(=O)O.CC |$V8;L8;;;A;;;;;;;U1;;;;R$,m:14:4.10.9.8.6.5|"
6416,6416,CC(C)N(CC#N)CC(C)O |$;;;Q9;;;;B;;;A$|
6417,6417,"CCC(C)(C(C(C)C)N)O |$;K2;;;;;;;;$,Sg:n:3:I:ht|"
6418,6418,"C=C(CCCN)C(=O)O |$;;;;;;;B7;$,Sg:n:2,3:P:ht|"
6419,6419,"CCCC(C)(C1=CC=CC=C1N)O |$;;;;;;W;;;;;;$,Sg:n:12:i:ht|"
6420,6420,"C1C(CO1)(C2=CNC=C2)C(CO)N |$X0;;;;;;;;;;;;$,Sg:n:12:S:ht|"
6421,6421,C(C(CO)O)O |$;;;;X5;$|
6422,6422,"C(C(=O)OCO)O |$;;;;;;$,Sg:n:2:U:ht|"
6423,6423,"C1=C(N=CC(=C1F)O)CO |$;;;;;;;;X4;$,Sg:n:0:l:ht|"
6424,6424,"CC1=NC(=CS1)/C=C(\C)/CO.CC=NC |$;;;;;;;;;;;;;;$,m:11:1.2.3.4.5|"
6425,6425,CC(C)([C@@H]1CCCP1(=O)C2=CC=CC=C2)O |$;T6;;K6;;;;;;;;;;;;$|
6426,6426,"C1=CC2C(O2)(C=C1)CO.CC.CC |$;;;;;;;;;;Z39;;E$,m:9:0.6.5.3.2.1,m:11:4.3.2,Sg:n:2:e:ht|"
6427,6427,"CC1=C(C2CC1C=C2SC)CO.CC(N)C(=O)N(C)C |$;;;;;;;;Y;Y6;;Z8;;;;;;;;$,m:12:1.2.3.4.5,Sg:n:2:K:ht|"
6428,6428,CC[C@@]1(CC=CC=C1)O |$;;Y5;;;;;;$|
6429,6429,"CNC1=C(CCC=C1)SCO.CC(=O)C(C)=O |$B;V3;;;L;;;;;;;;;;;;$,m:11:2.7.6.5.4.3|"
6430,6430,C1=CC(=C(C=C1Cl)Cl)O |$;;;;;;J;;$|
6431,6431,"CCC(C)(C1(CC1)Cl)O.CN=CN(C)C(C)=N |$;;;A;;;B;;;;;;;;;;$,m:9:4.5.6,Sg:n:0:T:ht|"
6432,6432,"CC[C@@]1(CCCCC1=O)CC(=O)O.CNS(=O)N(C)C |$L;;;;;;;;;;;;;;;;;;;$,m:13:2.7.6.5.4.3,Sg:n:8:j:ht|"
6433,6433,C=CC[C@@]1(CCCC=C1)O |$;;;;;;Q5;;;$|
